Shipment_ID,Order_ID,Transport_Mode,Shipping_Cost,Ship_Date,Delivery_Date,Delivery_Status
SHP016896,O016896,Air,89,2023-09-03,2023-09-06,On-Time
SHP016897,O016897,Air,85,2024-09-09,2024-09-10,On-Time
SHP016898,O016898,Air,80,2024-10-25,2024-10-27,On-Time
SHP016899,O016899,Air,140,2024-01-05,2024-01-08,On-Time
SHP016900,O016900,Rail,34,2025-08-30,2025-09-04,On-Time
SHP016901,O016901,Express Courier,51,2023-01-10,2023-01-13,On-Time
SHP016902,O016902,Road,51,2023-03-15,2023-03-22,On-Time
SHP016903,O016903,Road,29,2023-10-09,2023-10-16,On-Time
SHP016904,O016904,Express Courier,46,2023-09-27,2023-09-29,On-Time
SHP016905,O016905,Rail,41,2023-09-02,2023-09-10,Delayed
SHP016906,O016906,Road,37,2024-10-25,2024-11-01,On-Time
SHP016907,O016907,Express Courier,58,2024-08-15,2024-08-19,On-Time
SHP016908,O016908,Road,27,2025-05-10,2025-05-17,On-Time
SHP016909,O016909,Road,59,2024-09-09,2024-09-13,On-Time
SHP016910,O016910,Air,140,2023-05-05,2023-05-06,On-Time
SHP016911,O016911,Standard Shipping,21,2024-02-17,2024-02-24,On-Time
SHP016912,O016912,Air,117,2025-12-20,2025-12-22,On-Time
SHP016913,O016913,Air,131,2023-08-30,2023-09-01,On-Time
SHP016914,O016914,Express Courier,72,2023-11-08,2023-11-11,On-Time
SHP016915,O016915,Standard Shipping,11,2023-03-07,2023-03-20,On-Time
SHP016916,O016916,Road,31,2023-10-18,2023-10-25,Delayed
SHP016917,O016917,Rail,42,2023-01-20,2023-01-25,On-Time
SHP016918,O016918,Express Courier,75,2025-05-09,2025-05-12,Delayed
SHP016919,O016919,Standard Shipping,35,2025-12-17,2025-12-26,Delayed
SHP016920,O016920,Standard Shipping,13,2023-08-17,2023-08-27,On-Time
SHP016921,O016921,Rail,45,2025-07-31,2025-08-07,On-Time
SHP016922,O016922,Road,33,2025-06-26,2025-07-01,On-Time
SHP016923,O016923,Road,36,2023-05-23,2023-05-26,On-Time
SHP016924,O016924,Air,81,2023-06-21,2023-06-23,On-Time
SHP016925,O016925,Rail,45,2024-06-03,2024-06-13,On-Time
SHP016926,O016926,Express Courier,52,2024-10-22,2024-10-26,Delayed
SHP016927,O016927,Rail,34,2024-05-06,2024-05-16,On-Time
SHP016928,O016928,Air,108,2023-12-15,2023-12-16,On-Time
SHP016929,O016929,Road,25,2024-02-04,2024-02-07,On-Time
SHP016930,O016930,Road,56,2023-01-20,2023-01-26,On-Time
SHP016931,O016931,Standard Shipping,22,2025-07-08,2025-07-20,On-Time
SHP016932,O016932,Express Courier,53,2025-06-17,2025-06-20,On-Time
SHP016933,O016933,Road,29,2024-01-16,2024-01-23,On-Time
SHP016934,O016934,Standard Shipping,16,2025-03-01,2025-03-10,On-Time
SHP016935,O016935,Express Courier,55,2024-07-16,2024-07-19,On-Time
SHP016936,O016936,Road,46,2025-09-22,2025-09-27,On-Time
SHP016937,O016937,Express Courier,41,2025-07-22,2025-07-26,On-Time
SHP016938,O016938,Express Courier,54,2024-09-17,2024-09-21,On-Time
SHP016939,O016939,Rail,42,2023-11-25,2023-12-02,On-Time
SHP016940,O016940,Rail,22,2024-09-05,2024-09-13,On-Time
SHP016941,O016941,Road,32,2024-11-29,2024-12-06,On-Time
SHP016942,O016942,Air,128,2023-07-09,2023-07-12,On-Time
SHP016943,O016943,Standard Shipping,30,2025-10-30,2025-11-13,On-Time
SHP016944,O016944,Express Courier,42,2024-12-27,2024-12-31,On-Time
SHP016945,O016945,Standard Shipping,22,2025-11-05,2025-11-13,On-Time
SHP016946,O016946,Air,103,2025-10-05,2025-10-06,On-Time
SHP016947,O016947,Rail,39,2025-04-02,2025-04-07,Delayed
SHP016948,O016948,Standard Shipping,17,2024-01-02,2024-01-11,On-Time
SHP016949,O016949,Rail,44,2024-03-05,2024-03-13,On-Time
SHP016950,O016950,Rail,39,2023-12-30,2024-01-09,On-Time
SHP016951,O016951,Rail,15,2023-09-01,2023-09-11,On-Time
SHP016952,O016952,Express Courier,65,2025-05-10,2025-05-14,On-Time
SHP016953,O016953,Air,104,2024-02-09,2024-02-11,On-Time
SHP016954,O016954,Air,150,2023-08-25,2023-08-26,On-Time
SHP016955,O016955,Standard Shipping,14,2023-12-20,2024-01-02,On-Time
SHP016956,O016956,Express Courier,72,2024-12-31,2025-01-04,On-Time
SHP016957,O016957,Rail,18,2025-08-05,2025-08-15,On-Time
SHP016958,O016958,Express Courier,41,2025-11-26,2025-11-28,On-Time
SHP016959,O016959,Express Courier,90,2024-07-27,2024-07-30,On-Time
SHP016960,O016960,Express Courier,87,2023-05-03,2023-05-06,On-Time
SHP016961,O016961,Standard Shipping,35,2023-01-31,2023-02-08,On-Time
SHP016962,O016962,Standard Shipping,29,2024-04-27,2024-05-04,On-Time
SHP016963,O016963,Rail,31,2024-11-16,2024-11-21,On-Time
SHP016964,O016964,Express Courier,58,2025-01-19,2025-01-21,Delayed
SHP016965,O016965,Air,99,2025-02-01,2025-02-03,On-Time
SHP016966,O016966,Air,148,2023-02-17,2023-02-18,On-Time
SHP016967,O016967,Standard Shipping,21,2025-05-28,2025-06-09,On-Time
SHP016968,O016968,Rail,34,2023-01-23,2023-01-31,On-Time
SHP016969,O016969,Rail,23,2024-05-09,2024-05-19,On-Time
SHP016970,O016970,Rail,40,2024-12-07,2024-12-16,On-Time
SHP016971,O016971,Rail,24,2025-12-09,2025-12-18,On-Time
SHP016972,O016972,Air,86,2025-03-04,2025-03-07,On-Time
SHP016973,O016973,Standard Shipping,20,2024-05-06,2024-05-16,On-Time
SHP016974,O016974,Road,48,2024-09-05,2024-09-08,On-Time
SHP016975,O016975,Express Courier,50,2024-11-19,2024-11-22,Delayed
SHP016976,O016976,Air,110,2025-03-10,2025-03-13,On-Time
SHP016977,O016977,Rail,15,2024-09-16,2024-09-25,On-Time
SHP016978,O016978,Standard Shipping,34,2023-08-19,2023-08-30,On-Time
SHP016979,O016979,Road,35,2025-02-10,2025-02-15,On-Time
SHP016980,O016980,Air,118,2023-10-19,2023-10-21,On-Time
SHP016981,O016981,Rail,31,2023-04-02,2023-04-12,On-Time
SHP016982,O016982,Air,148,2023-12-23,2023-12-26,On-Time
SHP016983,O016983,Express Courier,67,2024-04-27,2024-04-29,Delayed
SHP016984,O016984,Road,31,2025-06-14,2025-06-21,On-Time
SHP016985,O016985,Air,108,2023-02-01,2023-02-02,On-Time
SHP016986,O016986,Road,47,2025-07-27,2025-08-03,On-Time
SHP016987,O016987,Express Courier,56,2023-03-18,2023-03-21,On-Time
SHP016988,O016988,Standard Shipping,12,2025-01-19,2025-02-01,On-Time
SHP016989,O016989,Express Courier,53,2024-02-15,2024-02-18,On-Time
SHP016990,O016990,Air,126,2025-02-12,2025-02-13,On-Time
SHP016991,O016991,Standard Shipping,14,2024-10-10,2024-10-23,On-Time
SHP016992,O016992,Rail,37,2024-10-21,2024-10-26,On-Time
SHP016993,O016993,Air,108,2025-05-27,2025-05-30,On-Time
SHP016994,O016994,Standard Shipping,10,2025-09-14,2025-09-22,On-Time
SHP016995,O016995,Road,46,2025-08-18,2025-08-22,On-Time
SHP016996,O016996,Air,80,2024-09-20,2024-09-22,On-Time
SHP016997,O016997,Rail,15,2025-01-17,2025-01-23,On-Time
SHP016998,O016998,Standard Shipping,10,2024-07-10,2024-07-21,On-Time
SHP016999,O016999,Rail,42,2025-02-04,2025-02-12,On-Time
SHP017000,O017000,Standard Shipping,12,2025-11-04,2025-11-12,On-Time
SHP017001,O017001,Express Courier,82,2025-06-28,2025-06-30,On-Time
SHP017002,O017002,Rail,41,2024-07-07,2024-07-15,On-Time
SHP017003,O017003,Rail,27,2025-02-27,2025-03-09,On-Time
SHP017004,O017004,Standard Shipping,32,2025-12-25,2026-01-02,On-Time
SHP017005,O017005,Express Courier,88,2025-04-16,2025-04-19,On-Time
SHP017006,O017006,Road,34,2024-02-01,2024-02-04,On-Time
SHP017007,O017007,Standard Shipping,16,2024-05-11,2024-05-18,On-Time
SHP017008,O017008,Standard Shipping,12,2023-05-07,2023-05-20,On-Time
SHP017009,O017009,Rail,39,2025-05-20,2025-05-27,On-Time
SHP017010,O017010,Air,88,2023-02-04,2023-02-06,On-Time
SHP017011,O017011,Express Courier,41,2024-08-18,2024-08-22,On-Time
SHP017012,O017012,Express Courier,41,2024-06-10,2024-06-14,On-Time
SHP017013,O017013,Road,47,2024-06-08,2024-06-11,On-Time
SHP017014,O017014,Standard Shipping,19,2025-02-21,2025-03-07,On-Time
SHP017015,O017015,Air,82,2024-01-24,2024-01-25,On-Time
SHP017016,O017016,Air,108,2025-05-02,2025-05-03,On-Time
SHP017017,O017017,Air,127,2025-07-03,2025-07-06,On-Time
SHP017018,O017018,Express Courier,46,2025-12-30,2026-01-03,On-Time
SHP017019,O017019,Rail,30,2023-08-09,2023-08-16,On-Time
SHP017020,O017020,Air,91,2023-10-30,2023-11-01,On-Time
SHP017021,O017021,Rail,16,2025-02-07,2025-02-17,On-Time
SHP017022,O017022,Rail,25,2023-05-12,2023-05-22,On-Time
SHP017023,O017023,Air,132,2023-06-01,2023-06-02,Delayed
SHP017024,O017024,Road,23,2023-09-05,2023-09-09,On-Time
SHP017025,O017025,Road,30,2024-03-09,2024-03-14,On-Time
SHP017026,O017026,Standard Shipping,29,2025-06-02,2025-06-12,On-Time
SHP017027,O017027,Standard Shipping,21,2025-02-24,2025-03-07,On-Time
SHP017028,O017028,Air,112,2025-12-27,2025-12-28,On-Time
SHP017029,O017029,Rail,26,2023-10-07,2023-10-16,On-Time
SHP017030,O017030,Air,90,2024-10-20,2024-10-21,On-Time
SHP017031,O017031,Road,51,2024-12-13,2024-12-19,On-Time
SHP017032,O017032,Air,116,2025-05-18,2025-05-19,On-Time
SHP017033,O017033,Road,47,2023-04-04,2023-04-10,On-Time
SHP017034,O017034,Air,131,2023-05-28,2023-05-31,On-Time
SHP017035,O017035,Road,55,2025-07-13,2025-07-17,On-Time
SHP017036,O017036,Rail,39,2025-11-14,2025-11-20,On-Time
SHP017037,O017037,Road,23,2025-05-31,2025-06-03,On-Time
SHP017038,O017038,Rail,43,2023-03-04,2023-03-14,On-Time
SHP017039,O017039,Rail,45,2025-04-12,2025-04-22,On-Time
SHP017040,O017040,Standard Shipping,23,2023-10-29,2023-11-06,On-Time
SHP017041,O017041,Rail,35,2025-10-18,2025-10-26,On-Time
SHP017042,O017042,Rail,33,2025-02-23,2025-03-05,On-Time
SHP017043,O017043,Road,27,2023-09-18,2023-09-21,On-Time
SHP017044,O017044,Rail,17,2024-05-18,2024-05-23,On-Time
SHP017045,O017045,Air,87,2025-03-21,2025-03-23,On-Time
SHP017046,O017046,Road,50,2024-12-24,2024-12-28,On-Time
SHP017047,O017047,Express Courier,86,2023-06-21,2023-06-24,On-Time
SHP017048,O017048,Road,52,2024-07-10,2024-07-15,On-Time
SHP017049,O017049,Road,20,2025-12-08,2025-12-13,Delayed
SHP017050,O017050,Rail,18,2024-01-28,2024-02-06,On-Time
SHP017051,O017051,Road,34,2024-02-07,2024-02-14,On-Time
SHP017052,O017052,Rail,27,2024-03-13,2024-03-19,On-Time
SHP017053,O017053,Rail,20,2023-09-27,2023-10-03,On-Time
SHP017054,O017054,Express Courier,50,2024-08-22,2024-08-25,On-Time
SHP017055,O017055,Road,37,2024-12-06,2024-12-09,On-Time
SHP017056,O017056,Air,100,2025-06-25,2025-06-26,On-Time
SHP017057,O017057,Rail,28,2025-06-01,2025-06-08,On-Time
SHP017058,O017058,Rail,33,2023-05-01,2023-05-07,On-Time
SHP017059,O017059,Air,112,2024-09-13,2024-09-15,On-Time
SHP017060,O017060,Standard Shipping,22,2025-08-30,2025-09-10,Delayed
SHP017061,O017061,Standard Shipping,15,2024-02-09,2024-02-19,On-Time
SHP017062,O017062,Express Courier,90,2023-10-20,2023-10-24,On-Time
SHP017063,O017063,Express Courier,81,2023-08-25,2023-08-27,On-Time
SHP017064,O017064,Standard Shipping,26,2025-09-23,2025-10-07,On-Time
SHP017065,O017065,Standard Shipping,24,2023-10-19,2023-10-30,On-Time
SHP017066,O017066,Air,98,2025-06-29,2025-06-30,On-Time
SHP017067,O017067,Express Courier,89,2024-11-09,2024-11-11,On-Time
SHP017068,O017068,Standard Shipping,28,2025-06-25,2025-07-09,On-Time
SHP017069,O017069,Air,110,2025-08-14,2025-08-15,On-Time
SHP017070,O017070,Road,39,2024-12-13,2024-12-18,On-Time
SHP017071,O017071,Rail,33,2025-11-05,2025-11-13,On-Time
SHP017072,O017072,Air,120,2025-01-21,2025-01-23,On-Time
SHP017073,O017073,Air,116,2023-09-12,2023-09-13,On-Time
SHP017074,O017074,Rail,17,2025-01-05,2025-01-13,On-Time
SHP017075,O017075,Air,91,2025-11-10,2025-11-12,Delayed
SHP017076,O017076,Standard Shipping,10,2025-06-25,2025-07-07,On-Time
SHP017077,O017077,Rail,18,2023-10-10,2023-10-19,On-Time
SHP017078,O017078,Air,120,2023-11-04,2023-11-07,On-Time
SHP017079,O017079,Express Courier,86,2023-11-08,2023-11-11,On-Time
SHP017080,O017080,Road,49,2024-02-26,2024-03-01,On-Time
SHP017081,O017081,Standard Shipping,30,2025-10-03,2025-10-10,On-Time
SHP017082,O017082,Air,113,2025-04-30,2025-05-01,On-Time
SHP017083,O017083,Express Courier,59,2025-02-07,2025-02-09,On-Time
SHP017084,O017084,Road,34,2024-01-27,2024-01-31,On-Time
SHP017085,O017085,Express Courier,83,2023-09-15,2023-09-19,On-Time
SHP017086,O017086,Rail,44,2025-08-29,2025-09-04,On-Time
SHP017087,O017087,Road,29,2024-02-05,2024-02-09,On-Time
SHP017088,O017088,Road,53,2025-06-11,2025-06-18,On-Time
SHP017089,O017089,Road,59,2023-02-03,2023-02-09,Delayed
SHP017090,O017090,Road,41,2023-04-23,2023-04-30,On-Time
SHP017091,O017091,Air,110,2025-04-06,2025-04-08,On-Time
SHP017092,O017092,Express Courier,52,2025-02-01,2025-02-05,On-Time
SHP017093,O017093,Rail,27,2025-05-23,2025-06-01,On-Time
SHP017094,O017094,Standard Shipping,31,2025-10-05,2025-10-18,On-Time
SHP017095,O017095,Standard Shipping,21,2025-10-18,2025-11-01,On-Time
SHP017096,O017096,Road,35,2023-12-04,2023-12-09,On-Time
SHP017097,O017097,Air,98,2024-01-20,2024-01-21,Delayed
SHP017098,O017098,Air,135,2024-10-25,2024-10-28,On-Time
SHP017099,O017099,Express Courier,89,2023-08-18,2023-08-21,On-Time
SHP017100,O017100,Air,106,2025-12-24,2025-12-25,On-Time
SHP017101,O017101,Express Courier,87,2023-09-24,2023-09-27,On-Time
SHP017102,O017102,Standard Shipping,29,2024-04-27,2024-05-10,On-Time
SHP017103,O017103,Road,23,2024-02-21,2024-02-26,On-Time
SHP017104,O017104,Air,122,2023-03-05,2023-03-07,On-Time
SHP017105,O017105,Rail,25,2025-03-23,2025-03-29,On-Time
SHP017106,O017106,Express Courier,76,2025-07-17,2025-07-20,On-Time
SHP017107,O017107,Express Courier,44,2023-09-26,2023-09-29,On-Time
SHP017108,O017108,Rail,37,2024-04-07,2024-04-16,On-Time
SHP017109,O017109,Express Courier,60,2025-04-11,2025-04-15,Delayed
SHP017110,O017110,Rail,24,2024-06-11,2024-06-18,On-Time
SHP017111,O017111,Standard Shipping,21,2023-06-23,2023-07-03,On-Time
SHP017112,O017112,Road,55,2025-09-05,2025-09-08,On-Time
SHP017113,O017113,Standard Shipping,26,2025-08-08,2025-08-17,Delayed
SHP017114,O017114,Standard Shipping,22,2025-08-17,2025-08-28,On-Time
SHP017115,O017115,Road,33,2023-04-14,2023-04-18,On-Time
SHP017116,O017116,Air,110,2023-11-02,2023-11-03,On-Time
SHP017117,O017117,Rail,39,2023-07-09,2023-07-18,On-Time
SHP017118,O017118,Express Courier,59,2025-08-08,2025-08-10,On-Time
SHP017119,O017119,Standard Shipping,21,2023-02-28,2023-03-08,On-Time
SHP017120,O017120,Air,133,2023-03-17,2023-03-19,On-Time
SHP017121,O017121,Standard Shipping,35,2023-06-04,2023-06-11,On-Time
SHP017122,O017122,Road,45,2025-07-18,2025-07-22,On-Time
SHP017123,O017123,Rail,34,2023-01-21,2023-01-31,On-Time
SHP017124,O017124,Standard Shipping,15,2025-12-21,2026-01-04,On-Time
SHP017125,O017125,Standard Shipping,11,2023-09-06,2023-09-16,On-Time
SHP017126,O017126,Express Courier,60,2024-07-19,2024-07-22,On-Time
SHP017127,O017127,Road,51,2023-08-04,2023-08-09,On-Time
SHP017128,O017128,Express Courier,58,2025-12-12,2025-12-16,On-Time
SHP017129,O017129,Air,84,2025-01-07,2025-01-08,On-Time
SHP017130,O017130,Air,110,2025-08-09,2025-08-10,Delayed
SHP017131,O017131,Express Courier,71,2025-09-29,2025-10-03,On-Time
SHP017132,O017132,Rail,35,2025-12-21,2025-12-29,On-Time
SHP017133,O017133,Air,135,2024-04-09,2024-04-10,On-Time
SHP017134,O017134,Standard Shipping,12,2024-09-15,2024-09-23,On-Time
SHP017135,O017135,Rail,45,2023-01-04,2023-01-10,On-Time
SHP017136,O017136,Road,45,2023-01-24,2023-01-30,On-Time
SHP017137,O017137,Rail,25,2024-08-05,2024-08-11,On-Time
SHP017138,O017138,Road,49,2024-01-13,2024-01-18,On-Time
SHP017139,O017139,Air,144,2024-09-07,2024-09-08,On-Time
SHP017140,O017140,Standard Shipping,18,2024-01-14,2024-01-21,On-Time
SHP017141,O017141,Rail,42,2024-07-18,2024-07-25,On-Time
SHP017142,O017142,Road,21,2025-11-13,2025-11-16,On-Time
SHP017143,O017143,Rail,31,2023-12-27,2024-01-05,On-Time
SHP017144,O017144,Rail,30,2024-04-28,2024-05-04,On-Time
SHP017145,O017145,Rail,26,2023-06-11,2023-06-21,On-Time
SHP017146,O017146,Rail,45,2023-07-13,2023-07-18,On-Time
SHP017147,O017147,Road,54,2025-10-20,2025-10-26,On-Time
SHP017148,O017148,Standard Shipping,24,2023-04-14,2023-04-22,On-Time
SHP017149,O017149,Rail,39,2025-08-23,2025-08-31,On-Time
SHP017150,O017150,Road,35,2025-12-25,2026-01-01,On-Time
SHP017151,O017151,Rail,28,2025-02-17,2025-02-27,On-Time
SHP017152,O017152,Express Courier,52,2025-01-05,2025-01-09,On-Time
SHP017153,O017153,Air,104,2025-07-26,2025-07-28,On-Time
SHP017154,O017154,Express Courier,86,2024-07-20,2024-07-24,Delayed
SHP017155,O017155,Standard Shipping,22,2025-06-26,2025-07-10,On-Time
SHP017156,O017156,Road,48,2024-07-30,2024-08-06,On-Time
SHP017157,O017157,Express Courier,45,2024-11-21,2024-11-23,On-Time
SHP017158,O017158,Express Courier,55,2025-03-26,2025-03-29,On-Time
SHP017159,O017159,Rail,40,2024-06-17,2024-06-26,On-Time
SHP017160,O017160,Road,47,2025-08-24,2025-08-27,On-Time
SHP017161,O017161,Air,130,2025-05-19,2025-05-22,On-Time
SHP017162,O017162,Road,31,2025-01-20,2025-01-26,On-Time
SHP017163,O017163,Express Courier,86,2024-07-29,2024-08-01,On-Time
SHP017164,O017164,Road,54,2023-02-18,2023-02-25,On-Time
SHP017165,O017165,Standard Shipping,30,2025-08-05,2025-08-18,On-Time
SHP017166,O017166,Air,147,2025-08-08,2025-08-10,On-Time
SHP017167,O017167,Rail,20,2025-03-22,2025-03-29,On-Time
SHP017168,O017168,Express Courier,54,2025-10-12,2025-10-14,On-Time
SHP017169,O017169,Rail,27,2024-11-10,2024-11-17,On-Time
SHP017170,O017170,Express Courier,55,2025-01-26,2025-01-29,On-Time
SHP017171,O017171,Rail,26,2024-09-30,2024-10-05,On-Time
SHP017172,O017172,Rail,31,2025-07-01,2025-07-11,On-Time
SHP017173,O017173,Express Courier,85,2023-06-11,2023-06-14,On-Time
SHP017174,O017174,Road,45,2024-11-09,2024-11-15,On-Time
SHP017175,O017175,Express Courier,70,2023-02-23,2023-02-27,On-Time
SHP017176,O017176,Road,41,2024-06-25,2024-07-02,On-Time
SHP017177,O017177,Express Courier,90,2024-09-20,2024-09-22,On-Time
SHP017178,O017178,Air,88,2025-03-29,2025-03-30,On-Time
SHP017179,O017179,Express Courier,44,2023-02-09,2023-02-11,Delayed
SHP017180,O017180,Express Courier,66,2025-04-22,2025-04-26,On-Time
SHP017181,O017181,Road,31,2024-08-06,2024-08-13,On-Time
SHP017182,O017182,Express Courier,51,2024-12-18,2024-12-22,On-Time
SHP017183,O017183,Air,121,2025-07-04,2025-07-06,Delayed
SHP017184,O017184,Express Courier,56,2025-06-18,2025-06-20,On-Time
SHP017185,O017185,Rail,28,2024-11-17,2024-11-27,On-Time
SHP017186,O017186,Standard Shipping,21,2025-05-24,2025-05-31,On-Time
SHP017187,O017187,Air,128,2024-06-27,2024-06-30,On-Time
SHP017188,O017188,Express Courier,42,2023-07-20,2023-07-22,On-Time
SHP017189,O017189,Rail,34,2024-03-25,2024-04-03,On-Time
SHP017190,O017190,Air,99,2024-04-24,2024-04-27,On-Time
SHP017191,O017191,Express Courier,54,2023-01-10,2023-01-12,On-Time
SHP017192,O017192,Road,25,2023-08-15,2023-08-18,On-Time
SHP017193,O017193,Standard Shipping,21,2024-11-11,2024-11-22,On-Time
SHP017194,O017194,Air,101,2025-05-27,2025-05-30,On-Time
SHP017195,O017195,Express Courier,43,2023-03-19,2023-03-23,On-Time
SHP017196,O017196,Rail,33,2024-08-12,2024-08-21,On-Time
SHP017197,O017197,Standard Shipping,14,2023-06-16,2023-06-27,On-Time
SHP017198,O017198,Standard Shipping,16,2025-06-07,2025-06-17,On-Time
SHP017199,O017199,Air,84,2025-01-12,2025-01-14,On-Time
SHP017200,O017200,Road,25,2024-04-10,2024-04-15,On-Time
SHP017201,O017201,Air,105,2024-12-11,2024-12-14,On-Time
SHP017202,O017202,Express Courier,49,2024-04-09,2024-04-12,On-Time
SHP017203,O017203,Road,49,2025-02-15,2025-02-22,Delayed
SHP017204,O017204,Standard Shipping,19,2025-05-24,2025-06-02,On-Time
SHP017205,O017205,Standard Shipping,27,2023-05-05,2023-05-13,On-Time
SHP017206,O017206,Road,28,2023-07-11,2023-07-14,On-Time
SHP017207,O017207,Rail,37,2023-04-08,2023-04-16,On-Time
SHP017208,O017208,Air,124,2023-07-21,2023-07-23,On-Time
SHP017209,O017209,Road,20,2025-10-27,2025-10-31,On-Time
SHP017210,O017210,Rail,24,2025-10-15,2025-10-23,On-Time
SHP017211,O017211,Rail,17,2025-03-01,2025-03-07,On-Time
SHP017212,O017212,Rail,43,2024-03-27,2024-04-01,On-Time
SHP017213,O017213,Road,54,2023-11-08,2023-11-13,On-Time
SHP017214,O017214,Road,27,2023-01-08,2023-01-13,On-Time
SHP017215,O017215,Road,48,2025-02-08,2025-02-14,Delayed
SHP017216,O017216,Standard Shipping,14,2024-03-27,2024-04-08,Delayed
SHP017217,O017217,Road,55,2023-08-14,2023-08-19,On-Time
SHP017218,O017218,Express Courier,53,2023-05-24,2023-05-27,On-Time
SHP017219,O017219,Road,38,2025-05-15,2025-05-18,On-Time
SHP017220,O017220,Air,133,2023-08-30,2023-09-01,On-Time
SHP017221,O017221,Express Courier,84,2025-07-13,2025-07-15,On-Time
SHP017222,O017222,Air,147,2024-08-02,2024-08-05,On-Time
SHP017223,O017223,Express Courier,46,2025-03-08,2025-03-11,On-Time
SHP017224,O017224,Road,44,2024-08-23,2024-08-26,On-Time
SHP017225,O017225,Express Courier,52,2024-12-29,2024-12-31,On-Time
SHP017226,O017226,Standard Shipping,13,2024-01-13,2024-01-21,On-Time
SHP017227,O017227,Express Courier,60,2023-08-01,2023-08-03,Delayed
SHP017228,O017228,Standard Shipping,35,2023-06-06,2023-06-16,On-Time
SHP017229,O017229,Road,38,2025-01-11,2025-01-14,On-Time
SHP017230,O017230,Rail,25,2023-07-24,2023-07-30,On-Time
SHP017231,O017231,Rail,24,2023-11-01,2023-11-11,On-Time
SHP017232,O017232,Air,99,2025-05-05,2025-05-06,On-Time
SHP017233,O017233,Express Courier,63,2023-07-17,2023-07-19,On-Time
SHP017234,O017234,Standard Shipping,14,2023-11-10,2023-11-19,On-Time
SHP017235,O017235,Standard Shipping,17,2024-01-13,2024-01-20,On-Time
SHP017236,O017236,Air,119,2023-10-26,2023-10-28,On-Time
SHP017237,O017237,Express Courier,44,2025-08-06,2025-08-09,On-Time
