Order_ID,Order_Date,Product_ID,Supplier_ID,Warehouse_ID,Region_ID,Quantity,Revenue,Fulfillment_Status
O016823,2023-11-09,P013,S004,W001,R005,3,417,Fulfilled
O016824,2024-09-06,P016,S010,W004,R001,5,1495,Fulfilled
O016825,2023-12-02,P022,S003,W003,R005,1,79,Fulfilled
O016826,2023-11-18,P005,S002,W003,R001,10,3290,Fulfilled
O016827,2024-10-09,P018,S002,W001,R001,1,39,Fulfilled
O016828,2023-09-29,P011,S007,W005,R003,1,169,Fulfilled
O016829,2024-11-30,P008,S009,W004,R005,6,1494,Fulfilled
O016830,2024-10-28,P012,S003,W001,R005,3,747,Fulfilled
O016831,2024-11-21,P009,S005,W002,R001,6,4794,Fulfilled
O016832,2025-04-06,P011,S008,W004,R001,1,169,Fulfilled
O016833,2025-06-14,P004,S007,W005,R001,4,996,Delayed
O016834,2023-05-30,P008,S007,W004,R004,4,996,Fulfilled
O016835,2024-06-22,P010,S002,W004,R001,3,687,Fulfilled
O016836,2023-05-04,P011,S003,W003,R001,3,507,Fulfilled
O016837,2023-02-04,P003,S009,W004,R003,3,1647,Fulfilled
O016838,2023-11-12,P020,S007,W005,R004,4,476,Fulfilled
O016839,2023-08-15,P016,S005,W002,R005,3,897,Fulfilled
O016840,2023-04-26,P007,S010,W005,R003,6,1074,Fulfilled
O016841,2023-01-01,P019,S004,W004,R005,3,237,Fulfilled
O016842,2023-03-16,P003,S008,W002,R001,1,549,Fulfilled
O016843,2023-06-21,P005,S001,W004,R003,1,329,Fulfilled
O016844,2024-08-22,P001,S006,W005,R002,5,4445,Fulfilled
O016845,2025-05-18,P021,S001,W002,R001,3,177,Fulfilled
O016846,2024-10-26,P022,S008,W003,R005,2,158,Fulfilled
O016847,2024-06-04,P020,S010,W001,R003,1,119,Delayed
O016848,2023-02-27,P022,S005,W001,R002,7,553,Fulfilled
O016849,2023-10-18,P023,S003,W002,R004,3,147,Fulfilled
O016850,2025-08-29,P016,S010,W001,R005,3,897,Fulfilled
O016851,2024-07-07,P022,S008,W004,R003,2,158,Fulfilled
O016852,2025-12-31,P011,S001,W001,R005,4,676,Fulfilled
O016853,2024-04-20,P018,S001,W005,R005,1,39,Fulfilled
O016854,2024-12-06,P023,S008,W001,R001,4,196,Fulfilled
O016855,2025-01-15,P002,S004,W001,R004,2,1398,Fulfilled
O016856,2024-03-24,P013,S003,W003,R001,6,834,Fulfilled
O016857,2025-04-11,P024,S002,W001,R004,4,396,Fulfilled
O016858,2025-08-25,P006,S003,W001,R005,2,2398,Fulfilled
O016859,2023-06-08,P012,S003,W002,R003,4,996,Fulfilled
O016860,2025-08-06,P025,S007,W004,R002,2,78,Fulfilled
O016861,2024-06-18,P011,S007,W003,R001,4,676,Fulfilled
O016862,2025-01-11,P018,S010,W005,R005,5,195,Fulfilled
O016863,2025-07-07,P020,S007,W001,R001,3,357,Fulfilled
O016864,2023-02-19,P010,S005,W003,R002,3,687,Fulfilled
O016865,2023-03-18,P011,S004,W003,R005,3,507,Fulfilled
O016866,2023-12-17,P004,S001,W005,R005,8,1992,Fulfilled
O016867,2023-07-06,P007,S007,W001,R004,3,537,Fulfilled
O016868,2025-02-05,P015,S010,W003,R005,1,349,Pending
O016869,2023-02-26,P012,S001,W001,R001,6,1494,Delayed
O016870,2023-06-12,P007,S010,W004,R001,2,358,Fulfilled
O016871,2025-07-20,P010,S005,W005,R001,1,229,Fulfilled
O016872,2024-04-24,P015,S010,W003,R003,1,349,Fulfilled
O016873,2025-08-06,P020,S005,W003,R001,2,238,Fulfilled
O016874,2024-09-06,P006,S002,W002,R002,3,3597,Delayed
O016875,2024-01-28,P012,S008,W005,R005,3,747,Delayed
O016876,2025-05-19,P003,S008,W004,R003,3,1647,Fulfilled
O016877,2024-05-21,P006,S003,W004,R001,3,3597,Fulfilled
O016878,2025-10-31,P002,S008,W005,R002,1,699,Fulfilled
O016879,2024-06-21,P002,S008,W004,R003,1,699,Fulfilled
O016880,2023-04-11,P016,S007,W004,R003,3,897,Fulfilled
O016881,2023-02-09,P022,S004,W001,R003,7,553,Fulfilled
O016882,2024-07-29,P004,S007,W005,R001,3,747,Fulfilled
O016883,2024-12-13,P016,S002,W003,R004,4,1196,Fulfilled
O016884,2025-08-18,P016,S006,W001,R005,5,1495,Fulfilled
O016885,2025-05-08,P005,S006,W001,R005,3,987,Fulfilled
O016886,2023-08-22,P010,S007,W002,R003,1,229,Fulfilled
O016887,2024-05-29,P007,S003,W002,R004,4,716,Fulfilled
O016888,2023-11-27,P003,S001,W001,R001,7,3843,Fulfilled
O016889,2024-03-02,P014,S005,W003,R001,2,378,Delayed
O016890,2023-05-20,P010,S008,W002,R005,4,916,Fulfilled
O016891,2023-08-18,P011,S005,W003,R003,6,1014,Fulfilled
O016892,2024-01-27,P010,S008,W002,R004,4,916,Fulfilled
O016893,2023-02-21,P015,S002,W001,R002,5,1745,Fulfilled
O016894,2023-12-05,P023,S008,W004,R005,5,245,Fulfilled
O016895,2024-09-18,P005,S008,W001,R001,3,987,Fulfilled
O016896,2023-09-03,P024,S003,W004,R004,2,198,Fulfilled
O016897,2024-09-09,P001,S008,W004,R004,1,889,Fulfilled
O016898,2024-10-23,P008,S002,W001,R001,5,1245,Fulfilled
O016899,2024-01-03,P023,S009,W004,R003,10,490,Fulfilled
O016900,2025-08-30,P003,S006,W003,R004,1,549,Fulfilled
O016901,2023-01-09,P013,S006,W003,R002,6,834,Fulfilled
O016902,2023-03-13,P020,S005,W005,R001,3,357,Fulfilled
O016903,2023-10-08,P001,S010,W004,R004,1,889,Fulfilled
O016904,2023-09-25,P019,S003,W004,R002,1,79,Fulfilled
O016905,2023-08-31,P009,S007,W003,R003,1,799,Fulfilled
O016906,2024-10-25,P008,S006,W005,R005,5,1245,Fulfilled
O016907,2024-08-15,P024,S009,W001,R003,3,297,Fulfilled
O016908,2025-05-10,P006,S008,W004,R005,4,4796,Fulfilled
O016909,2024-09-07,P019,S002,W001,R004,6,474,Fulfilled
O016910,2023-05-03,P010,S009,W003,R003,7,1603,Fulfilled
O016911,2024-02-17,P007,S006,W004,R005,1,179,Fulfilled
O016912,2025-12-18,P011,S009,W002,R003,4,676,Fulfilled
O016913,2023-08-28,P005,S006,W005,R004,3,987,Fulfilled
O016914,2023-11-06,P010,S009,W004,R001,2,458,Fulfilled
O016915,2023-03-05,P005,S008,W002,R005,4,1316,Fulfilled
O016916,2023-10-18,P015,S005,W002,R001,2,698,Pending
O016917,2023-01-20,P022,S007,W001,R004,4,316,Fulfilled
O016918,2025-05-09,P016,S009,W005,R005,3,897,Fulfilled
O016919,2025-12-17,P017,S002,W004,R001,2,178,Fulfilled
O016920,2023-08-16,P004,S010,W004,R005,5,1245,Fulfilled
O016921,2025-07-31,P016,S006,W001,R004,1,299,Fulfilled
O016922,2025-06-26,P003,S006,W002,R004,4,2196,Fulfilled
O016923,2023-05-21,P020,S006,W004,R001,1,119,Fulfilled
O016924,2023-06-21,P024,S009,W004,R004,2,198,Fulfilled
O016925,2024-06-01,P003,S009,W004,R002,3,1647,Fulfilled
O016926,2024-10-20,P010,S003,W002,R002,5,1145,Delayed
O016927,2024-05-06,P010,S004,W001,R001,3,687,Fulfilled
O016928,2023-12-13,P010,S009,W003,R001,4,916,Fulfilled
O016929,2024-02-04,P007,S004,W003,R005,2,358,Fulfilled
O016930,2023-01-20,P014,S002,W004,R005,2,378,Fulfilled
O016931,2025-07-08,P001,S007,W004,R004,1,889,Fulfilled
O016932,2025-06-16,P018,S005,W003,R001,5,195,Fulfilled
O016933,2024-01-15,P006,S009,W005,R005,1,1199,Fulfilled
O016934,2025-02-28,P020,S005,W003,R004,4,476,Fulfilled
O016935,2024-07-15,P021,S004,W001,R004,2,118,Fulfilled
O016936,2025-09-20,P008,S008,W003,R005,1,249,Fulfilled
O016937,2025-07-21,P024,S010,W001,R003,7,693,Fulfilled
O016938,2024-09-16,P012,S005,W003,R004,5,1245,Fulfilled
O016939,2023-11-23,P001,S008,W002,R001,6,5334,Delayed
O016940,2024-09-05,P014,S001,W003,R005,3,567,Fulfilled
O016941,2024-11-27,P018,S007,W004,R005,2,78,Fulfilled
O016942,2023-07-09,P002,S010,W003,R001,2,1398,Fulfilled
O016943,2025-10-28,P001,S005,W004,R001,1,889,Fulfilled
O016944,2024-12-27,P008,S002,W001,R002,2,498,Fulfilled
O016945,2025-11-04,P013,S010,W004,R005,4,556,Fulfilled
O016946,2025-10-05,P004,S009,W003,R005,3,747,Fulfilled
O016947,2025-03-31,P008,S008,W005,R003,4,996,Pending
O016948,2024-01-02,P021,S009,W003,R001,5,295,Fulfilled
O016949,2024-03-04,P002,S003,W004,R005,3,2097,Fulfilled
O016950,2023-12-28,P001,S004,W001,R004,8,7112,Fulfilled
O016951,2023-08-31,P021,S003,W005,R002,2,118,Fulfilled
O016952,2025-05-10,P007,S008,W002,R005,6,1074,Fulfilled
O016953,2024-02-08,P001,S006,W001,R002,7,6223,Fulfilled
O016954,2023-08-25,P003,S001,W005,R005,2,1098,Fulfilled
O016955,2023-12-19,P023,S010,W002,R005,2,98,Fulfilled
O016956,2024-12-30,P020,S002,W002,R005,4,476,Fulfilled
O016957,2025-08-03,P019,S009,W001,R002,4,316,Fulfilled
O016958,2025-11-26,P003,S006,W005,R001,8,4392,Fulfilled
O016959,2024-07-26,P009,S006,W003,R005,2,1598,Fulfilled
O016960,2023-05-02,P010,S004,W001,R003,2,458,Fulfilled
O016961,2023-01-30,P019,S005,W001,R003,2,158,Fulfilled
O016962,2024-04-27,P001,S008,W003,R001,4,3556,Fulfilled
O016963,2024-11-14,P018,S009,W001,R001,1,39,Pending
O016964,2025-01-19,P016,S008,W005,R001,4,1196,Delayed
O016965,2025-01-31,P001,S002,W002,R001,1,889,Fulfilled
O016966,2023-02-16,P005,S002,W002,R001,6,1974,Fulfilled
O016967,2025-05-28,P006,S006,W002,R001,3,3597,Fulfilled
O016968,2023-01-23,P002,S001,W005,R004,6,4194,Fulfilled
O016969,2024-05-07,P008,S001,W001,R005,1,249,Fulfilled
O016970,2024-12-05,P004,S006,W004,R005,6,1494,Fulfilled
O016971,2025-12-08,P002,S002,W005,R005,2,1398,Fulfilled
O016972,2025-03-04,P025,S009,W004,R003,3,117,Fulfilled
O016973,2024-05-06,P022,S005,W003,R005,3,237,Fulfilled
O016974,2024-09-03,P010,S009,W005,R001,1,229,Fulfilled
O016975,2024-11-17,P016,S003,W005,R003,3,897,Fulfilled
O016976,2025-03-09,P001,S005,W005,R004,2,1778,Pending
O016977,2024-09-14,P001,S004,W005,R003,3,2667,Fulfilled
O016978,2023-08-17,P019,S008,W003,R005,1,79,Fulfilled
O016979,2025-02-09,P001,S001,W005,R003,2,1778,Fulfilled
O016980,2023-10-17,P025,S010,W003,R004,4,156,Fulfilled
O016981,2023-03-31,P023,S005,W004,R002,5,245,Fulfilled
O016982,2023-12-23,P009,S001,W004,R005,2,1598,Fulfilled
O016983,2024-04-25,P014,S006,W004,R001,3,567,Fulfilled
O016984,2025-06-13,P018,S009,W004,R005,4,156,Fulfilled
O016985,2023-02-01,P001,S007,W004,R001,2,1778,Fulfilled
O016986,2025-07-25,P015,S009,W005,R001,5,1745,Fulfilled
O016987,2023-03-18,P004,S006,W003,R001,1,249,Delayed
O016988,2025-01-18,P019,S002,W002,R001,2,158,Fulfilled
O016989,2024-02-15,P001,S005,W001,R003,2,1778,Fulfilled
O016990,2025-02-10,P018,S001,W003,R001,2,78,Fulfilled
O016991,2024-10-10,P005,S003,W004,R004,1,329,Fulfilled
O016992,2024-10-19,P025,S007,W004,R002,1,39,Fulfilled
O016993,2025-05-27,P023,S005,W002,R001,2,98,Fulfilled
O016994,2025-09-13,P016,S009,W003,R003,2,598,Fulfilled
O016995,2025-08-18,P021,S002,W003,R004,1,59,Pending
O016996,2024-09-20,P001,S002,W004,R005,7,6223,Fulfilled
O016997,2025-01-17,P003,S010,W005,R003,1,549,Fulfilled
O016998,2024-07-10,P005,S002,W001,R001,2,658,Fulfilled
O016999,2025-02-04,P007,S003,W005,R004,3,537,Fulfilled
O017000,2025-11-04,P004,S007,W001,R002,5,1245,Fulfilled
O017001,2025-06-26,P021,S001,W002,R004,4,236,Fulfilled
O017002,2024-07-05,P012,S003,W001,R004,9,2241,Fulfilled
O017003,2025-02-27,P014,S009,W004,R001,2,378,Fulfilled
O017004,2025-12-24,P021,S008,W005,R003,6,354,Fulfilled
O017005,2025-04-15,P007,S006,W004,R005,5,895,Fulfilled
O017006,2024-01-30,P013,S007,W002,R001,5,695,Fulfilled
O017007,2024-05-09,P003,S009,W002,R001,6,3294,Delayed
O017008,2023-05-07,P003,S001,W001,R001,3,1647,Fulfilled
O017009,2025-05-19,P006,S007,W001,R001,3,3597,Fulfilled
O017010,2023-02-04,P017,S003,W003,R004,7,623,Fulfilled
O017011,2024-08-17,P022,S005,W001,R001,2,158,Fulfilled
O017012,2024-06-09,P009,S003,W003,R004,3,2397,Fulfilled
O017013,2024-06-08,P023,S007,W001,R001,4,196,Pending
O017014,2025-02-20,P005,S009,W005,R005,1,329,Fulfilled
O017015,2024-01-22,P023,S008,W005,R005,3,147,Fulfilled
O017016,2025-04-30,P002,S007,W003,R001,1,699,Fulfilled
O017017,2025-07-01,P013,S009,W002,R003,3,417,Fulfilled
O017018,2025-12-30,P022,S003,W005,R005,2,158,Fulfilled
O017019,2023-08-09,P009,S009,W001,R003,3,2397,Fulfilled
O017020,2023-10-29,P021,S009,W004,R002,3,177,Fulfilled
O017021,2025-02-05,P012,S008,W005,R002,3,747,Fulfilled
O017022,2023-05-12,P023,S008,W001,R005,1,49,Fulfilled
O017023,2023-06-01,P016,S009,W004,R005,2,598,Fulfilled
O017024,2023-09-03,P010,S006,W004,R001,3,687,Fulfilled
O017025,2024-03-09,P022,S002,W002,R001,2,158,Fulfilled
O017026,2025-06-02,P006,S003,W005,R005,1,1199,Fulfilled
O017027,2025-02-24,P021,S007,W004,R001,3,177,Fulfilled
O017028,2025-12-27,P010,S009,W002,R005,4,916,Fulfilled
O017029,2023-10-05,P003,S001,W002,R003,5,2745,Fulfilled
O017030,2024-10-19,P023,S005,W005,R003,4,196,Fulfilled
O017031,2024-12-12,P011,S006,W002,R002,5,845,Fulfilled
O017032,2025-05-17,P010,S005,W001,R004,1,229,Delayed
O017033,2023-04-04,P025,S005,W005,R001,3,117,Fulfilled
O017034,2023-05-26,P017,S010,W003,R003,1,89,Fulfilled
O017035,2025-07-13,P018,S007,W002,R002,2,78,Fulfilled
O017036,2025-11-12,P011,S007,W004,R002,1,169,Fulfilled
O017037,2025-05-29,P013,S008,W001,R003,1,139,Fulfilled
O017038,2023-03-02,P024,S005,W004,R003,5,495,Fulfilled
O017039,2025-04-12,P022,S005,W004,R004,7,553,Fulfilled
O017040,2023-10-27,P015,S004,W003,R005,4,1396,Fulfilled
O017041,2025-10-18,P013,S001,W002,R002,3,417,Fulfilled
O017042,2025-02-22,P003,S002,W003,R005,3,1647,Fulfilled
O017043,2023-09-18,P016,S003,W001,R001,4,1196,Fulfilled
O017044,2024-05-17,P009,S002,W005,R003,5,3995,Fulfilled
O017045,2025-03-19,P017,S009,W004,R005,4,356,Fulfilled
O017046,2024-12-24,P018,S008,W004,R005,3,117,Fulfilled
O017047,2023-06-21,P017,S005,W001,R004,1,89,Fulfilled
O017048,2024-07-08,P022,S007,W005,R001,3,237,Fulfilled
O017049,2025-12-07,P007,S007,W005,R002,1,179,Fulfilled
O017050,2024-01-26,P019,S004,W002,R002,7,553,Fulfilled
O017051,2024-02-05,P006,S009,W002,R003,4,4796,Fulfilled
O017052,2024-03-12,P010,S001,W001,R004,4,916,Fulfilled
O017053,2023-09-26,P022,S001,W001,R001,3,237,Delayed
O017054,2024-08-22,P014,S010,W003,R002,6,1134,Fulfilled
O017055,2024-12-06,P020,S008,W004,R005,1,119,Fulfilled
O017056,2025-06-25,P017,S004,W001,R002,3,267,Fulfilled
O017057,2025-06-01,P014,S005,W002,R005,7,1323,Fulfilled
O017058,2023-04-30,P011,S010,W001,R005,1,169,Fulfilled
O017059,2024-09-13,P011,S007,W004,R002,3,507,Fulfilled
O017060,2025-08-29,P011,S009,W002,R005,2,338,Fulfilled
O017061,2024-02-08,P025,S005,W003,R003,4,156,Fulfilled
O017062,2023-10-18,P009,S006,W001,R001,2,1598,Fulfilled
O017063,2023-08-23,P019,S006,W001,R005,3,237,Pending
O017064,2025-09-22,P010,S004,W002,R005,1,229,Fulfilled
O017065,2023-10-18,P025,S005,W003,R005,3,117,Fulfilled
O017066,2025-06-27,P010,S008,W001,R002,4,916,Fulfilled
O017067,2024-11-07,P002,S010,W001,R001,7,4893,Fulfilled
O017068,2025-06-24,P014,S009,W003,R001,5,945,Fulfilled
O017069,2025-08-12,P016,S003,W005,R004,1,299,Pending
O017070,2024-12-11,P010,S001,W005,R002,1,229,Fulfilled
O017071,2025-11-04,P004,S009,W002,R003,1,249,Fulfilled
O017072,2025-01-19,P007,S005,W003,R005,2,358,Fulfilled
O017073,2023-09-10,P002,S006,W004,R005,3,2097,Fulfilled
O017074,2025-01-04,P007,S006,W001,R004,3,537,Fulfilled
O017075,2025-11-08,P016,S007,W001,R003,4,1196,Fulfilled
O017076,2025-06-25,P015,S004,W002,R002,9,3141,Fulfilled
O017077,2023-10-10,P005,S009,W004,R004,4,1316,Fulfilled
O017078,2023-11-03,P013,S010,W003,R002,3,417,Fulfilled
O017079,2023-11-07,P017,S008,W003,R004,1,89,Fulfilled
O017080,2024-02-25,P009,S007,W005,R003,1,799,Fulfilled
O017081,2025-10-03,P008,S006,W003,R002,3,747,Fulfilled
O017082,2025-04-29,P025,S008,W005,R002,5,195,Fulfilled
O017083,2025-02-07,P024,S008,W005,R005,2,198,Fulfilled
O017084,2024-01-27,P004,S006,W001,R002,7,1743,Fulfilled
O017085,2023-09-13,P014,S003,W004,R002,1,189,Fulfilled
O017086,2025-08-29,P017,S008,W002,R005,4,356,Fulfilled
O017087,2024-02-05,P012,S004,W002,R001,2,498,Fulfilled
O017088,2025-06-11,P017,S006,W005,R003,3,267,Fulfilled
O017089,2023-02-02,P018,S003,W005,R002,4,156,Delayed
O017090,2023-04-22,P025,S003,W002,R001,4,156,Pending
O017091,2025-04-04,P001,S007,W005,R003,7,6223,Fulfilled
O017092,2025-02-01,P021,S010,W001,R001,5,295,Fulfilled
O017093,2025-05-21,P012,S003,W003,R003,6,1494,Fulfilled
O017094,2025-10-03,P008,S007,W001,R001,2,498,Fulfilled
O017095,2025-10-18,P007,S002,W003,R005,3,537,Fulfilled
O017096,2023-12-04,P023,S007,W002,R004,5,245,Fulfilled
O017097,2024-01-18,P009,S004,W003,R003,1,799,Fulfilled
O017098,2024-10-24,P021,S008,W004,R001,3,177,Fulfilled
O017099,2023-08-18,P023,S008,W005,R004,4,196,Pending
O017100,2025-12-24,P017,S004,W001,R005,1,89,Fulfilled
O017101,2023-09-23,P001,S010,W003,R005,4,3556,Delayed
O017102,2024-04-27,P006,S004,W003,R001,6,7194,Fulfilled
O017103,2024-02-20,P004,S008,W005,R005,4,996,Fulfilled
O017104,2023-03-03,P017,S005,W001,R002,1,89,Delayed
O017105,2025-03-23,P018,S005,W001,R004,5,195,Fulfilled
O017106,2025-07-17,P017,S005,W002,R002,6,534,Fulfilled
O017107,2023-09-25,P011,S006,W001,R002,5,845,Fulfilled
O017108,2024-04-05,P005,S009,W003,R005,8,2632,Fulfilled
O017109,2025-04-11,P024,S009,W004,R003,1,99,Fulfilled
O017110,2024-06-09,P002,S002,W002,R003,2,1398,Fulfilled
O017111,2023-06-21,P014,S010,W005,R002,3,567,Fulfilled
O017112,2025-09-04,P018,S001,W001,R004,2,78,Fulfilled
O017113,2025-08-06,P001,S007,W002,R004,1,889,Fulfilled
O017114,2025-08-17,P016,S010,W005,R005,5,1495,Fulfilled
O017115,2023-04-12,P018,S007,W002,R004,5,195,Fulfilled
O017116,2023-11-01,P016,S010,W003,R002,3,897,Delayed
O017117,2023-07-09,P002,S002,W001,R002,3,2097,Delayed
O017118,2025-08-07,P008,S004,W001,R002,5,1245,Fulfilled
O017119,2023-02-26,P020,S001,W004,R003,3,357,Fulfilled
O017120,2023-03-17,P021,S002,W005,R001,3,177,Fulfilled
O017121,2023-06-02,P006,S003,W001,R005,2,2398,Fulfilled
O017122,2025-07-18,P018,S001,W005,R001,8,312,Fulfilled
O017123,2023-01-21,P002,S001,W004,R001,2,1398,Fulfilled
O017124,2025-12-20,P008,S004,W001,R002,2,498,Fulfilled
O017125,2023-09-06,P006,S010,W003,R005,3,3597,Fulfilled
O017126,2024-07-18,P021,S002,W001,R005,5,295,Fulfilled
O017127,2023-08-04,P014,S005,W002,R004,5,945,Fulfilled
O017128,2025-12-10,P008,S007,W005,R005,6,1494,Delayed
O017129,2025-01-06,P010,S006,W003,R002,1,229,Fulfilled
O017130,2025-08-09,P019,S005,W003,R004,5,395,Delayed
O017131,2025-09-27,P007,S004,W005,R001,4,716,Fulfilled
O017132,2025-12-21,P002,S004,W005,R004,6,4194,Fulfilled
O017133,2024-04-07,P004,S008,W001,R002,3,747,Fulfilled
O017134,2024-09-13,P010,S009,W001,R005,1,229,Fulfilled
O017135,2023-01-03,P024,S002,W001,R005,2,198,Fulfilled
O017136,2023-01-23,P019,S003,W003,R005,4,316,Fulfilled
O017137,2024-08-03,P022,S005,W005,R005,6,474,Fulfilled
O017138,2024-01-12,P012,S009,W003,R001,3,747,Fulfilled
O017139,2024-09-07,P004,S006,W001,R001,1,249,Fulfilled
O017140,2024-01-12,P003,S008,W004,R001,3,1647,Fulfilled
O017141,2024-07-16,P023,S004,W004,R005,4,196,Fulfilled
O017142,2025-11-13,P002,S010,W004,R002,7,4893,Fulfilled
O017143,2023-12-25,P020,S008,W005,R001,2,238,Fulfilled
O017144,2024-04-27,P009,S007,W004,R002,3,2397,Fulfilled
O017145,2023-06-10,P005,S010,W003,R004,2,658,Fulfilled
O017146,2023-07-13,P006,S009,W004,R001,3,3597,Fulfilled
O017147,2025-10-19,P002,S009,W005,R001,2,1398,Fulfilled
O017148,2023-04-13,P023,S001,W005,R001,3,147,Fulfilled
O017149,2025-08-22,P025,S009,W005,R002,3,117,Fulfilled
O017150,2025-12-24,P013,S010,W001,R001,3,417,Fulfilled
O017151,2025-02-17,P020,S002,W002,R004,7,833,Fulfilled
O017152,2025-01-05,P008,S005,W003,R003,4,996,Fulfilled
O017153,2025-07-26,P005,S006,W005,R002,5,1645,Fulfilled
O017154,2024-07-19,P010,S005,W005,R004,5,1145,Fulfilled
O017155,2025-06-26,P013,S007,W004,R003,3,417,Fulfilled
O017156,2024-07-28,P003,S001,W003,R004,6,3294,Fulfilled
O017157,2024-11-19,P017,S010,W005,R004,5,445,Fulfilled
O017158,2025-03-26,P009,S006,W002,R005,4,3196,Fulfilled
O017159,2024-06-15,P023,S009,W004,R003,3,147,Fulfilled
O017160,2025-08-23,P009,S004,W002,R003,3,2397,Fulfilled
O017161,2025-05-18,P025,S007,W005,R001,1,39,Fulfilled
O017162,2025-01-20,P024,S005,W002,R001,1,99,Fulfilled
O017163,2024-07-27,P005,S010,W003,R002,1,329,Fulfilled
O017164,2023-02-17,P002,S009,W003,R003,1,699,Fulfilled
O017165,2025-08-05,P011,S005,W004,R003,8,1352,Fulfilled
O017166,2025-08-07,P004,S005,W001,R002,3,747,Fulfilled
O017167,2025-03-20,P017,S004,W002,R002,2,178,Fulfilled
O017168,2025-10-11,P018,S002,W001,R004,3,117,Fulfilled
O017169,2024-11-10,P002,S001,W001,R004,8,5592,Fulfilled
O017170,2025-01-26,P009,S009,W002,R003,5,3995,Fulfilled
O017171,2024-09-30,P006,S004,W004,R005,4,4796,Fulfilled
O017172,2025-07-01,P002,S001,W002,R005,6,4194,Fulfilled
O017173,2023-06-11,P006,S009,W005,R005,6,7194,Fulfilled
O017174,2024-11-07,P015,S008,W005,R003,4,1396,Fulfilled
O017175,2023-02-22,P025,S006,W003,R004,6,234,Delayed
O017176,2024-06-24,P022,S004,W005,R003,1,79,Fulfilled
O017177,2024-09-19,P005,S006,W004,R002,2,658,Fulfilled
O017178,2025-03-28,P002,S006,W002,R005,1,699,Fulfilled
O017179,2023-02-08,P006,S002,W002,R001,2,2398,Fulfilled
O017180,2025-04-20,P001,S007,W003,R002,4,3556,Fulfilled
O017181,2024-08-05,P007,S010,W001,R001,2,358,Fulfilled
O017182,2024-12-17,P012,S005,W004,R002,2,498,Fulfilled
O017183,2025-07-03,P015,S001,W003,R002,2,698,Delayed
O017184,2025-06-18,P025,S004,W001,R003,3,117,Fulfilled
O017185,2024-11-17,P008,S007,W004,R002,2,498,Fulfilled
O017186,2025-05-23,P019,S006,W002,R002,1,79,Fulfilled
O017187,2024-06-26,P001,S005,W004,R004,3,2667,Fulfilled
O017188,2023-07-18,P023,S005,W001,R001,6,294,Fulfilled
O017189,2024-03-23,P005,S004,W003,R005,3,987,Fulfilled
O017190,2024-04-23,P019,S005,W004,R005,1,79,Fulfilled
O017191,2023-01-09,P024,S006,W002,R003,2,198,Fulfilled
O017192,2023-08-14,P006,S008,W002,R005,1,1199,Fulfilled
O017193,2024-11-11,P005,S001,W002,R003,4,1316,Fulfilled
O017194,2025-05-27,P003,S008,W005,R003,5,2745,Fulfilled
O017195,2023-03-17,P008,S009,W001,R002,1,249,Fulfilled
O017196,2024-08-11,P008,S004,W003,R005,2,498,Delayed
O017197,2023-06-14,P009,S009,W004,R003,3,2397,Fulfilled
O017198,2025-06-05,P004,S005,W004,R005,3,747,Delayed
O017199,2025-01-10,P006,S001,W002,R003,4,4796,Fulfilled
O017200,2024-04-10,P025,S010,W004,R001,1,39,Fulfilled
O017201,2024-12-09,P019,S005,W002,R003,2,158,Delayed
O017202,2024-04-07,P006,S008,W002,R005,3,3597,Fulfilled
O017203,2025-02-13,P019,S003,W002,R005,4,316,Fulfilled
O017204,2025-05-22,P007,S001,W005,R003,2,358,Fulfilled
O017205,2023-05-05,P023,S001,W002,R001,2,98,Fulfilled
O017206,2023-07-10,P008,S009,W004,R004,2,498,Fulfilled
O017207,2023-04-06,P002,S009,W003,R005,7,4893,Fulfilled
O017208,2023-07-21,P019,S009,W002,R002,1,79,Fulfilled
O017209,2025-10-25,P002,S005,W001,R003,4,2796,Fulfilled
O017210,2025-10-15,P025,S006,W003,R003,4,156,Fulfilled
O017211,2025-03-01,P009,S009,W004,R001,1,799,Fulfilled
O017212,2024-03-26,P009,S003,W004,R002,4,3196,Fulfilled
O017213,2023-11-08,P012,S005,W005,R005,2,498,Fulfilled
O017214,2023-01-06,P015,S010,W005,R001,4,1396,Fulfilled
O017215,2025-02-06,P017,S004,W003,R003,3,267,Fulfilled
O017216,2024-03-26,P022,S007,W003,R005,1,79,Fulfilled
O017217,2023-08-13,P014,S004,W001,R003,4,756,Fulfilled
